Daily data from Defra on 03/07/2026 18:07:31
Site Name,London Bloomsbury
Site Type,Urban Background
Region,Greater London
Latitude,51.52229
Longitude,-0.125889
Notes:,[1] All Data GMT hour ending;  [2] Some shorthand is used V = Verified P = Provisionally Verified N = Not Verified S = Suspect [3] Unit of measurement (for pollutants) = ugm-3
Date,Nitrogen dioxide,Status,Ozone,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Sulphur dioxide,Status
2024-07-17,15.33865625,V,60.536234583333333333333333333,V,8.8375,V,5.38725,V,0.6792279166666666666666666667,V
2024-07-18,17.781074583333333333333333333,V,74.391105,V,11.83125,V,5.9650833333333333333333333333,V,0.54498125,V
2024-07-19,29.1506875,V,79.07268375,V,17.702083333333333333333333333,V,8.847375,V,3.3307679166666666666666666667,V
2024-07-20,9.228228333333333333333333333,V,44.693979583333333333333333333,V,7.100,V,4.2257083333333333333333333333,V,0.596545,V
2024-07-21,11.201354583333333333333333333,V,51.40937125,V,5.3166666666666666666666666667,V,2.7358333333333333333333333333,V,0.7837025,V
2024-07-22,8.85942625,V,53.098786666666666666666666667,V,8.483333333333333333333333333,V,4.0801666666666666666666666667,V,1.4569886363636363636363636364,V
2024-07-23,16.594727083333333333333333333,V,45.367528333333333333333333333,V,7.534375,V,3.9189583333333333333333333333,V,0.38543625,V
2024-07-24,19.592107916666666666666666667,V,49.763612083333333333333333333,V,9.763541666666666666666666667,V,5.6319583333333333333333333333,V,0.6929254166666666666666666667,V
2024-07-25,10.872926666666666666666666667,V,43.237396666666666666666666667,V,6.0114583333333333333333333333,V,3.1742916666666666666666666667,V,1.8560608333333333333333333333,V
2024-07-26,11.109751666666666666666666667,V,50.645045833333333333333333333,V,10.422916666666666666666666667,V,5.402875,V,0.7260758333333333333333333333,V
2024-07-27,19.104102083333333333333333333,V,48.6576625,V,8.19375,V,4.1982083333333333333333333333,V,1.3475068421052631578947368421,V
2024-07-28,21.356132916666666666666666667,V,58.679817083333333333333333333,V,9.10625,V,5.3862083333333333333333333333,V,no data,V
2024-07-29,36.683294166666666666666666667,V,68.559225833333333333333333333,V,14.452083333333333333333333333,V,7.1924166666666666666666666667,V,no data,V
2024-07-30,32.752947083333333333333333333,V,100.43914583333333333333333333,V,20.476041666666666666666666667,V,10.455958333333333333333333333,V,no data,V
2024-07-31,29.525414166666666666666666667,V,93.25393416666666666666666667,V,18.434375,V,7.5786666666666666666666666667,V,1.3145630434782608695652173913,V
2024-08-01,27.622426666666666666666666667,V,72.44806875,V,17.845833333333333333333333333,V,9.999041666666666666666666667,V,1.53176625,V
2024-08-02,18.423695,V,73.8152625,V,18.698958333333333333333333333,V,12.868541666666666666666666667,V,1.0442829166666666666666666667,V
2024-08-03,12.176018333333333333333333333,V,62.149425,V,10.7625,V,5.5267916666666666666666666667,V,1.4714791666666666666666666667,V
2024-08-04,10.554396666666666666666666667,V,56.68065375,V,10.096875,V,5.4294166666666666666666666667,V,1.2016879166666666666666666667,V
2024-08-05,8.4178425,V,58.437284583333333333333333333,V,10.539583333333333333333333333,V,6.0220833333333333333333333333,V,1.0750241666666666666666666667,V
2024-08-06,14.823670416666666666666666667,V,51.922155416666666666666666667,V,8.98125,V,4.7287083333333333333333333333,V,0.7702466666666666666666666667,V
2024-08-07,12.337220416666666666666666667,V,61.8951125,V,11.194791666666666666666666667,V,5.0776666666666666666666666667,V,0.8258125,V
2024-08-08,10.187558636363636363636363636,V,58.83573125,V,11.696875,V,5.8825,V,0.6734971428571428571428571429,V
2024-08-09,9.411334166666666666666666667,V,60.22371375,V,8.513541666666666666666666667,V,3.6242916666666666666666666667,V,0.9118129166666666666666666667,V
2024-08-10,9.245755833333333333333333333,V,58.8759225,V,10.889583333333333333333333333,V,5.9670416666666666666666666667,V,0.6924941666666666666666666667,V
2024-08-11,23.20702375,V,59.545315416666666666666666667,V,10.410416666666666666666666667,V,5.3960416666666666666666666667,V,1.7500166666666666666666666667,V
2024-08-12,29.9024925,V,65.389665,V,15.770833333333333333333333333,V,7.140375,V,1.1398208333333333333333333333,V
2024-08-13,10.496766363636363636363636364,V,64.908631818181818181818181818,V,10.821208333333333333333333333,V,4.3095416666666666666666666667,V,0.6093038095238095238095238095,V
2024-08-14,18.891627083333333333333333333,V,52.710040833333333333333333333,V,10.629166666666666666666666667,V,4.93225,V,1.0062366666666666666666666667,V
2024-08-15,9.292945833333333333333333333,V,52.06629,V,10.16875,V,4.4093333333333333333333333333,V,0.5829983333333333333333333333,V
2024-08-16,16.6925675,V,56.16371125,V,8.641666666666666666666666667,V,3.9150416666666666666666666667,V,0.4728454166666666666666666667,V
2024-08-17,16.33788625,V,64.574754583333333333333333333,V,9.804166666666666666666666667,V,4.6363333333333333333333333333,V,0.78405625,V
2024-08-18,16.435439166666666666666666667,V,61.59437125,V,13.086458333333333333333333333,V,7.764375,V,0.8905929166666666666666666667,V
2024-08-19,15.909972083333333333333333333,V,55.129827083333333333333333333,V,25.926041666666666666666666667,V,18.478791666666666666666666667,V,0.6372658333333333333333333333,V
2024-08-20,12.802885,V,63.933775416666666666666666667,V,10.259375,V,4.7905416666666666666666666667,V,0.4884795833333333333333333333,V
2024-08-21,11.566200416666666666666666667,V,57.270354166666666666666666667,V,12.976041666666666666666666667,V,5.047125,V,0.7539029166666666666666666667,V
2024-08-22,8.559507916666666666666666667,V,63.493751666666666666666666667,V,9.99375,V,4.286625,V,0.6131641666666666666666666667,V
2024-08-23,9.10857125,V,71.834114166666666666666666667,V,9.472916666666666666666666667,V,4.3995833333333333333333333333,V,0.85261625,V
2024-08-24,18.779540833333333333333333333,V,56.077785416666666666666666667,V,7.565625,V,4.4055833333333333333333333333,V,1.17372625,V
2024-08-25,6.5839375,V,63.14242375,V,10.094791666666666666666666667,V,4.8860833333333333333333333333,V,0.5618445833333333333333333333,V
2024-08-26,7.4775641666666666666666666667,V,73.25951375,V,14.211458333333333333333333333,V,8.485666666666666666666666667,V,0.5817475,V
2024-08-27,14.706675833333333333333333333,V,73.578272916666666666666666667,V,13.00625,V,7.3605,V,0.77049625,V
2024-08-28,no data,V,no data,V,17.978125,V,9.318083333333333333333333333,V,no data,V
2024-08-29,no data,V,no data,V,13.192818181818181818181818182,V,7.098,V,no data,V
2024-08-30,24.410409166666666666666666667,V,51.446790833333333333333333333,V,20.595833333333333333333333333,V,11.958583333333333333333333333,V,1.3287513043478260869565217391,V
2024-08-31,18.740640833333333333333333333,V,57.291143333333333333333333333,V,20.36875,V,12.251458333333333333333333333,V,0.7734378260869565217391304348,V
2024-09-01,27.14215875,V,56.768657916666666666666666667,V,23.309375,V,14.56775,V,0.4202378260869565217391304348,V
2024-09-02,14.916310416666666666666666667,V,54.50963625,V,11.898958333333333333333333333,V,7.590375,V,0.4052308695652173913043478261,V
2024-09-03,14.078572916666666666666666667,V,47.579429583333333333333333333,V,7.3291666666666666666666666667,V,4.041875,V,0.6213526086956521739130434783,V
2024-09-04,18.670836818181818181818181818,V,38.487214166666666666666666667,V,11.04375,V,5.5946666666666666666666666667,V,0.4460157142857142857142857143,V
2024-09-05,24.778011666666666666666666667,V,38.800428333333333333333333333,V,16.6375,V,11.429791666666666666666666667,V,0.2004739130434782608695652174,V
2024-09-06,23.323225416666666666666666667,V,26.65368375,V,19.451041666666666666666666667,V,13.467,V,0.5121265217391304347826086957,V
2024-09-07,39.460490833333333333333333333,V,25.034949166666666666666666667,V,15.895833333333333333333333333,V,10.66625,V,0.4890418181818181818181818182,V
2024-09-08,18.364587916666666666666666667,V,56.594034166666666666666666667,V,8.370833333333333333333333333,V,5.566,V,0.0937243478260869565217391304,V
2024-09-09,20.111410833333333333333333333,V,42.76688125,V,12.392708333333333333333333333,V,6.0957083333333333333333333333,V,0.3826308695652173913043478261,V
2024-09-10,14.556881666666666666666666667,V,48.47403,V,12.466666666666666666666666667,V,6.188125,V,0.2002534782608695652173913043,V
2024-09-11,24.246859166666666666666666667,V,38.564824166666666666666666667,V,7.221875,V,3.0975833333333333333333333333,V,0.1914926086956521739130434783,V
2024-09-12,25.730285416666666666666666667,V,36.597536666666666666666666667,V,5.9041666666666666666666666667,V,2.620875,V,0.40904,V
2024-09-13,29.326299166666666666666666667,V,41.132210416666666666666666667,V,8.24375,V,4.2324583333333333333333333333,V,0.3345243478260869565217391304,V
2024-09-14,26.128692083333333333333333333,V,50.689395416666666666666666667,V,10.940625,V,6.538,V,0.5663391304347826086956521739,V
2024-09-15,14.5294625,V,64.345388333333333333333333333,V,7.0385416666666666666666666667,V,4.085125,V,0.3377513043478260869565217391,V
2024-09-16,19.78448375,V,39.887667916666666666666666667,V,9.158333333333333333333333333,V,4.668875,V,0.5581243478260869565217391304,V
2024-09-17,20.477459583333333333333333333,V,48.496204166666666666666666667,V,9.836458333333333333333333333,V,4.0230833333333333333333333333,V,0.2979878260869565217391304348,V
2024-09-18,17.537137916666666666666666667,V,60.0781925,V,22.851041666666666666666666667,V,10.235916666666666666666666667,V,0.5990752173913043478260869565,V
2024-09-19,19.63854625,V,65.403525,V,41.714583333333333333333333333,V,25.060083333333333333333333333,V,0.5230552173913043478260869565,V
2024-09-20,24.986498333333333333333333333,V,71.89440,V,41.466666666666666666666666667,V,25.172166666666666666666666667,V,0.5425034782608695652173913043,V
2024-09-21,32.95934875,V,51.835535,V,34.34375,V,22.838166666666666666666666667,V,0.6372939130434782608695652174,V
2024-09-22,23.476714583333333333333333333,V,42.687885833333333333333333333,V,20.541666666666666666666666667,V,15.859958333333333333333333333,V,0.1280952173913043478260869565,V
2024-09-23,12.051094583333333333333333333,V,70.071245416666666666666666667,V,9.648958333333333333333333333,V,6.63325,V,0.0434621739130434782608695652,V
2024-09-24,19.5769075,V,63.014229166666666666666666667,V,10.034375,V,6.498625,V,0.29233,V
2024-09-25,22.10408625,V,58.212767916666666666666666667,V,8.995833333333333333333333333,V,5.1100416666666666666666666667,V,0.3665652173913043478260869565,V
2024-09-26,14.72932625,V,53.775107916666666666666666667,V,8.817708333333333333333333333,V,4.1244166666666666666666666667,V,0.4150539130434782608695652174,V
2024-09-27,26.298862916666666666666666667,V,37.819901666666666666666666667,V,7.60625,V,3.6625833333333333333333333333,V,0.5158078260869565217391304348,V
2024-09-28,29.682433333333333333333333333,V,36.176914583333333333333333333,V,8.2375,V,4.55775,V,0.4125063636363636363636363636,V
2024-09-29,27.7599125,V,42.76272375,V,8.170833333333333333333333333,V,4.7336666666666666666666666667,V,0.3063752173913043478260869565,V
2024-09-30,18.281505416666666666666666667,V,39.595244166666666666666666667,V,4.0666666666666666666666666667,V,1.762,V,0.5195352173913043478260869565,V
2024-10-01,24.711262916666666666666666667,V,34.147260416666666666666666667,V,5.6010416666666666666666666667,V,3.1200833333333333333333333333,V,0.6244341666666666666666666667,V
2024-10-02,19.987080454545454545454545455,V,37.964729166666666666666666667,V,8.692708333333333333333333333,V,4.2806666666666666666666666667,V,0.3430438095238095238095238095,V
2024-10-03,36.205575,V,33.502814583333333333333333333,V,13.146875,V,6.2537916666666666666666666667,V,0.2074641666666666666666666667,V
2024-10-04,34.965031666666666666666666667,V,37.3327575,V,12.369791666666666666666666667,V,7.4391666666666666666666666667,V,0.4791330434782608695652173913,V
2024-10-05,29.05633625,V,43.211064583333333333333333333,V,13.101041666666666666666666667,V,8.442458333333333333333333333,V,0.4117833333333333333333333333,V
2024-10-06,20.330595833333333333333333333,V,36.993210833333333333333333333,V,9.192708333333333333333333333,V,5.1316666666666666666666666667,V,0.2768266666666666666666666667,V
2024-10-07,18.568619583333333333333333333,V,50.36925125,V,11.528125,V,5.791125,V,0.2516220833333333333333333333,V
2024-10-08,16.269130833333333333333333333,V,56.37436875,V,11.096875,V,5.3910833333333333333333333333,V,0.3270629166666666666666666667,V
2024-10-09,18.300641666666666666666666667,V,51.851474583333333333333333333,V,6.7125,V,3.2114166666666666666666666667,V,0.2686516666666666666666666667,V
2024-10-10,27.728122916666666666666666667,V,41.590942916666666666666666667,V,11.185416666666666666666666667,V,5.172,V,0.5140854166666666666666666667,V
2024-10-11,35.9191825,V,34.724458695652173913043478261,V,12.219791666666666666666666667,V,6.91825,V,0.39229375,V
2024-10-12,27.223092083333333333333333333,V,46.54901,V,8.013541666666666666666666667,V,4.0615,V,0.2614895833333333333333333333,V
2024-10-13,23.111359583333333333333333333,V,40.252162083333333333333333333,V,10.769791666666666666666666667,V,5.1788333333333333333333333333,V,0.20815375,V
2024-10-14,39.593625833333333333333333333,V,27.93495125,V,12.332291666666666666666666667,V,6.5910833333333333333333333333,V,0.3770320833333333333333333333,V
2024-10-15,36.62500,V,13.508395833333333333333333333,V,25.897916666666666666666666667,V,17.606208333333333333333333333,V,0.8846375,V
2024-10-16,22.76650375,V,27.083709523809523809523809524,V,21.813541666666666666666666667,V,9.454625,V,0.62618875,V
2024-10-17,17.068787916666666666666666667,V,47.4449975,V,14.671875,V,5.8834583333333333333333333333,V,0.0944683333333333333333333333,V
2024-10-18,25.909637916666666666666666667,V,34.035001666666666666666666667,V,16.759375,V,8.571291666666666666666666667,V,0.3396283333333333333333333333,V
2024-10-19,20.316333333333333333333333333,V,51.859790833333333333333333333,V,12.859375,V,6.42675,V,0.258940434782608695652173913,V
2024-10-20,11.000561666666666666666666667,V,61.238887083333333333333333333,V,17.907291666666666666666666667,V,8.717625,V,0.3345016666666666666666666667,V
2024-10-21,19.493704583333333333333333333,V,42.948435416666666666666666667,V,23.7375,V,10.319458333333333333333333333,V,0.1968529166666666666666666667,V
2024-10-22,18.92026875,V,43.985782916666666666666666667,V,15.196875,V,7.158125,V,0.2400033333333333333333333333,V
2024-10-23,20.20575875,V,50.14196375,V,14.527083333333333333333333333,V,7.6072083333333333333333333333,V,0.25804,V
2024-10-24,28.986456666666666666666666667,V,30.0415225,V,14.733333333333333333333333333,V,7.7448333333333333333333333333,V,0.6444983333333333333333333333,V
2024-10-25,29.07709625,V,21.875090833333333333333333333,V,19.29375,V,11.246083333333333333333333333,V,0.148555,V
2024-10-26,43.148043333333333333333333333,V,15.067535833333333333333333333,V,18.000,V,11.487791666666666666666666667,V,0.9263104166666666666666666667,V
2024-10-27,23.212279166666666666666666667,V,37.193474583333333333333333333,V,11.817708333333333333333333333,V,7.0214166666666666666666666667,V,0.5488804166666666666666666667,V
2024-10-28,15.8802875,V,49.487817083333333333333333333,V,10.26875,V,5.1474166666666666666666666667,V,0.3100133333333333333333333333,V
2024-10-29,28.551419583333333333333333333,V,24.217957916666666666666666667,V,11.269791666666666666666666667,V,5.049,V,0.21968625,V
2024-10-30,30.34288,V,19.8398925,V,14.258333333333333333333333333,V,9.72675,V,0.7276131818181818181818181818,V
2024-10-31,36.94865875,V,18.806702083333333333333333333,V,20.357291666666666666666666667,V,15.005875,V,1.2579079166666666666666666667,V
2024-11-01,29.102192083333333333333333333,V,32.379540416666666666666666667,V,19.694791666666666666666666667,V,14.913583333333333333333333333,V,0.1858995833333333333333333333,V
2024-11-02,30.706695833333333333333333333,V,24.045415,V,10.225,V,7.450875,V,0.6326495833333333333333333333,V
2024-11-03,30.09232625,V,22.890264583333333333333333333,V,17.936458333333333333333333333,V,14.475291666666666666666666667,V,0.60203375,V
2024-11-04,35.56187375,V,no data,V,26.642708333333333333333333333,V,19.771083333333333333333333333,V,1.155815,V
2024-11-05,39.489575833333333333333333333,V,17.0272025,V,38.283333333333333333333333333,V,29.892916666666666666666666667,V,0.8200145833333333333333333333,V
2024-11-06,40.924915416666666666666666667,V,11.324905416666666666666666667,V,33.4375,V,26.256958333333333333333333333,V,0.9288045833333333333333333333,V
2024-11-07,36.22929,V,14.938647916666666666666666667,V,28.939583333333333333333333333,V,21.35725,V,1.2611175,V
2024-11-08,42.919786666666666666666666667,V,16.353654583333333333333333333,V,28.215625,V,21.761083333333333333333333333,V,0.6110934782608695652173913043,V
2024-11-09,31.01784,V,24.615713333333333333333333333,V,25.265625,V,20.87075,V,0.27031,V
2024-11-10,31.16600125,V,22.981734166666666666666666667,V,27.491666666666666666666666667,V,21.144958333333333333333333333,V,1.2332320833333333333333333333,V
2024-11-11,37.51436375,V,28.652847916666666666666666667,V,16.964583333333333333333333333,V,9.073416666666666666666666667,V,0.6126258333333333333333333333,V
2024-11-12,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-13,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-14,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-15,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-16,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-17,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-18,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-19,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-20,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-21,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-22,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-23,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-24,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-25,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-26,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-27,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-28,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-29,no data,V,no data,V,no data,V,no data,V,no data,V
2024-11-30,no data,V,no data,V,no data,V,no data,V,no data,V
2024-12-01,no data,V,no data,V,no data,V,no data,V,no data,V
2024-12-02,no data,V,no data,V,no data,V,no data,V,no data,V
2024-12-03,35.926165,V,23.304649583333333333333333333,V,14.001041666666666666666666667,V,7.9009583333333333333333333333,V,no data,V
2024-12-04,36.93800875,V,21.08859125,V,13.517708333333333333333333333,V,9.123458333333333333333333333,V,no data,V
2024-12-05,19.043334166666666666666666667,V,48.95701625,V,5.4135416666666666666666666667,V,2.8261666666666666666666666667,V,no data,V
2024-12-06,29.9232025,V,41.707359166666666666666666667,V,14.380208333333333333333333333,V,6.7875833333333333333333333333,V,no data,V
2024-12-07,15.078500416666666666666666667,V,57.238479166666666666666666667,V,4.650,V,2.28775,V,no data,V
2024-12-08,13.375879583333333333333333333,V,39.078994583333333333333333333,V,5.0510416666666666666666666667,V,3.0493333333333333333333333333,V,no data,V
2024-12-09,16.71229375,V,34.8111075,V,10.892708333333333333333333333,V,5.4668333333333333333333333333,V,no data,V
2024-12-10,20.50851625,V,39.01455,V,9.651041666666666666666666667,V,4.6974583333333333333333333333,V,no data,V
2024-12-11,23.604347083333333333333333333,V,42.804300833333333333333333333,V,9.88125,V,5.0433333333333333333333333333,V,no data,V
2024-12-12,30.847330416666666666666666667,V,24.46603625,V,8.065625,V,5.89525,V,no data,V
2024-12-13,36.193922916666666666666666667,V,6.6357045833333333333333333333,V,17.980208333333333333333333333,V,14.938041666666666666666666667,V,no data,V
2024-12-14,39.661442916666666666666666667,V,20.72964125,V,11.642708333333333333333333333,V,8.869958333333333333333333333,V,no data,V
2024-12-15,21.924389166666666666666666667,V,38.78864875,V,4.4375,V,2.9372916666666666666666666667,V,no data,V
2024-12-16,18.436211666666666666666666667,V,51.879192083333333333333333333,V,5.2083333333333333333333333333,V,2.7663333333333333333333333333,V,no data,V
2024-12-17,21.77072375,V,38.368027083333333333333333333,V,9.435416666666666666666666667,V,5.89825,V,no data,V
2024-12-18,12.430240833333333333333333333,V,57.95845625,V,9.057291666666666666666666667,V,5.1689583333333333333333333333,V,no data,V
2024-12-19,31.143287083333333333333333333,V,46.640479583333333333333333333,V,6.6916666666666666666666666667,V,3.2065833333333333333333333333,V,no data,V
2024-12-20,28.973960416666666666666666667,V,38.263390416666666666666666667,V,9.647916666666666666666666667,V,5.0855833333333333333333333333,V,no data,V
2024-12-21,21.343570833333333333333333333,V,43.978854583333333333333333333,V,12.335416666666666666666666667,V,6.7394166666666666666666666667,V,no data,V
2024-12-22,22.546112083333333333333333333,V,58.345122083333333333333333333,V,13.508333333333333333333333333,V,6.1468333333333333333333333333,V,no data,V
2024-12-23,32.057806086956521739130434783,V,39.183690869565217391304347826,V,17.101041666666666666666666667,V,8.478791666666666666666666667,V,no data,V
2024-12-24,28.210565833333333333333333333,V,25.436167083333333333333333333,V,10.092708333333333333333333333,V,7.8124583333333333333333333333,V,no data,V
2024-12-25,18.749212916666666666666666667,V,46.167195,V,8.541666666666666666666666667,V,6.3915833333333333333333333333,V,no data,V
2024-12-26,20.30165125,V,29.00486625,V,11.439583333333333333333333333,V,9.054708333333333333333333333,V,no data,V
2024-12-27,36.66308625,V,11.218885416666666666666666667,V,14.441666666666666666666666667,V,11.387666666666666666666666667,V,no data,V
2024-12-28,30.719060833333333333333333333,V,11.148896666666666666666666667,V,9.2625,V,7.3506666666666666666666666667,V,no data,V
2024-12-29,23.9284825,V,31.082335833333333333333333333,V,7.0489583333333333333333333333,V,5.210375,V,no data,V
2024-12-30,14.694052916666666666666666667,V,55.01064,V,4.5677083333333333333333333333,V,2.4145,V,no data,V
2024-12-31,12.008795416666666666666666667,V,57.450522083333333333333333333,V,8.573958333333333333333333333,V,4.2305833333333333333333333333,V,no data,V
